,Product ID,Product,Category,Warehouse ID,Quantity,Minimum_Qty,City
51685,4049,Apple Laptop,Electronic,5,255,400,Cork
51686,6556,Iron,Electronic,2,158,200,Limerick
51687,2690,Running Shoes,Fashion,5,184,200,Limerick
51688,2386,Car Media Players,Auto & Accessories,3,210,200,Dublin
51689,2690,Running Shoes,Fashion,1,276,400,Cork
51690,1423,Titak watch,Fashion,1,236,200,Galway
51691,3423,Dinning Tables,Home & Furniture,4,259,400,Galway
51692,7393,Speakers,Electronic,1,246,200,Belfast
51693,3815,Samsung Mobile,Electronic,2,175,400,Limerick
51694,6277,Car Mat,Auto & Accessories,4,250,200,Limerick
51695,3632,Watch,Electronic,4,155,300,Dublin
51696,5260,T - Shirts,Fashion,1,211,300,Cork
51697,4049,Apple Laptop,Electronic,5,241,300,Limerick
51698,1339,Sofa Covers,Home & Furniture,1,257,200,Galway
51699,6028,Tablet,Electronic,3,162,400,Cork
51700,7255,Fossil Watch,Fashion,1,189,200,Belfast
51701,4288,Towels,Home & Furniture,3,155,400,Galway
51702,8349,Keyboard,Electronic,5,208,400,Cork
51703,6558,Car Speakers,Auto & Accessories,1,122,400,Galway
51704,5260,T - Shirts,Fashion,2,297,400,Belfast
51705,2687,Dinner Crockery,Home & Furniture,3,145,300,Galway
51706,3815,Samsung Mobile,Electronic,1,112,300,Cork
51707,8349,Keyboard,Electronic,4,207,300,Galway
51708,6715,LCD,Electronic,1,238,300,Galway
51709,5260,T - Shirts,Fashion,3,219,200,Dublin
51710,2687,Dinner Crockery,Home & Furniture,4,210,200,Galway
51711,5988,Car Pillow & Neck Rest,Auto & Accessories,1,265,300,Belfast
51712,6558,Car Speakers,Auto & Accessories,1,136,400,Limerick
51713,2687,Dinner Crockery,Home & Furniture,5,114,200,Belfast
51714,1988,Sofas,Home & Furniture,4,221,300,Dublin
51715,5260,T - Shirts,Fashion,4,193,200,Galway
51716,3632,Watch,Electronic,2,108,400,Dublin
51717,2690,Running Shoes,Fashion,2,114,300,Dublin
51718,3717,Car & Bike Care,Auto & Accessories,2,280,300,Cork
51719,6277,Car Mat,Auto & Accessories,2,261,200,Belfast
51720,5260,T - Shirts,Fashion,4,239,300,Belfast
51721,2807,Fans,Electronic,1,211,200,Galway
51722,2690,Running Shoes,Fashion,2,264,400,Limerick
51723,7393,Speakers,Electronic,1,122,200,Cork
51724,3423,Dinning Tables,Home & Furniture,4,114,200,Belfast
51725,3378,Sports Wear,Fashion,3,163,300,Cork
51726,1339,Sofa Covers,Home & Furniture,4,194,300,Dublin
51727,5260,T - Shirts,Fashion,3,257,300,Limerick
51728,8601,Formal Shoes,Fashion,2,118,200,Cork
51729,2386,Car Media Players,Auto & Accessories,1,215,400,Dublin
51730,2687,Dinner Crockery,Home & Furniture,4,249,400,Limerick
51731,1988,Sofas,Home & Furniture,2,109,300,Limerick
51732,3350,Shirts,Fashion,4,270,400,Dublin
51733,3378,Sports Wear,Fashion,2,136,400,Galway
51734,3425,Bike Tyres,Auto & Accessories,4,194,400,Cork
51735,1423,Titak watch,Fashion,4,109,400,Limerick
51736,8349,Keyboard,Electronic,2,292,400,Belfast
51737,8506,Mixer/Juicer,Electronic,5,294,400,Dublin
51738,3717,Car & Bike Care,Auto & Accessories,3,298,200,Cork
51739,5988,Car Pillow & Neck Rest,Auto & Accessories,5,182,200,Cork
51740,3378,Sports Wear,Fashion,2,253,200,Belfast
51741,7255,Fossil Watch,Fashion,5,278,200,Galway
51742,6383,LED,Electronic,2,164,400,Dublin
51743,5988,Car Pillow & Neck Rest,Auto & Accessories,5,113,300,Cork
51744,3815,Samsung Mobile,Electronic,3,112,300,Limerick
51745,6277,Car Mat,Auto & Accessories,2,219,200,Belfast
51746,1423,Titak watch,Fashion,1,295,300,Limerick
51747,3425,Bike Tyres,Auto & Accessories,5,125,300,Galway
51748,1423,Titak watch,Fashion,5,166,400,Limerick
51749,7393,Speakers,Electronic,4,216,200,Limerick
51750,6556,Iron,Electronic,4,195,300,Belfast
51751,6718,Casula Shoes,Fashion,1,163,400,Dublin
51752,3425,Bike Tyres,Auto & Accessories,3,230,300,Limerick
51753,2807,Fans,Electronic,4,180,400,Belfast
51754,3632,Watch,Electronic,1,300,300,Dublin
51755,7663,Beds,Home & Furniture,1,184,300,Galway
51756,8349,Keyboard,Electronic,4,260,400,Limerick
51757,5988,Car Pillow & Neck Rest,Auto & Accessories,4,149,200,Dublin
51758,3425,Bike Tyres,Auto & Accessories,3,274,200,Galway
51759,5644,Car Body Covers,Auto & Accessories,1,135,300,Cork
51760,7663,Beds,Home & Furniture,1,179,200,Galway
51761,8989,Jeans,Fashion,2,260,200,Dublin
51762,5988,Car Pillow & Neck Rest,Auto & Accessories,4,283,300,Cork
51763,5988,Car Pillow & Neck Rest,Auto & Accessories,2,139,400,Dublin
51764,3717,Car & Bike Care,Auto & Accessories,5,159,400,Cork
51765,6028,Tablet,Electronic,1,244,300,Limerick
51766,2512,Umbrellas,Home & Furniture,4,206,300,Belfast
51767,3717,Car & Bike Care,Auto & Accessories,2,203,300,Cork
51768,2807,Fans,Electronic,4,133,200,Galway
51769,4399,Suits,Fashion,1,261,300,Limerick
51770,8506,Mixer/Juicer,Electronic,5,236,400,Dublin
51771,3632,Watch,Electronic,5,170,400,Cork
51772,6383,LED,Electronic,3,101,300,Dublin
51773,5260,T - Shirts,Fashion,1,163,300,Limerick
51774,6715,LCD,Electronic,1,273,300,Belfast
51775,4049,Apple Laptop,Electronic,4,263,300,Belfast
51776,4716,Bed Sheets,Home & Furniture,2,169,400,Limerick
51777,2386,Car Media Players,Auto & Accessories,2,155,300,Dublin
51778,1423,Titak watch,Fashion,1,99,200,Galway
51779,6718,Casula Shoes,Fashion,2,169,200,Dublin
51780,1988,Sofas,Home & Furniture,5,170,200,Cork
51781,5988,Car Pillow & Neck Rest,Auto & Accessories,3,119,400,Dublin
51782,6028,Tablet,Electronic,5,197,400,Cork
51783,3557,Sneakers,Fashion,5,177,200,Cork
51784,7663,Beds,Home & Furniture,2,242,400,Limerick
51785,6558,Car Speakers,Auto & Accessories,4,157,400,Galway
51786,4049,Apple Laptop,Electronic,2,270,200,Limerick
51787,3632,Watch,Electronic,5,266,200,Dublin
51788,5988,Car Pillow & Neck Rest,Auto & Accessories,5,101,200,Galway
51789,2687,Dinner Crockery,Home & Furniture,5,173,400,Belfast
51790,2970,Mouse,Electronic,3,279,200,Limerick
51791,3815,Samsung Mobile,Electronic,4,141,200,Belfast
51792,6558,Car Speakers,Auto & Accessories,1,297,400,Belfast
51793,8506,Mixer/Juicer,Electronic,2,225,300,Limerick
51794,3350,Shirts,Fashion,1,284,300,Limerick
51795,4399,Suits,Fashion,1,127,400,Limerick
51796,4716,Bed Sheets,Home & Furniture,1,205,200,Cork
51797,3423,Dinning Tables,Home & Furniture,4,179,200,Limerick
51798,5260,T - Shirts,Fashion,2,191,300,Galway
51799,6010,Shoe Rack,Home & Furniture,1,195,200,Dublin
51800,2687,Dinner Crockery,Home & Furniture,1,189,300,Limerick
51801,3378,Sports Wear,Fashion,1,270,300,Belfast
51802,3557,Sneakers,Fashion,1,221,400,Cork
51803,6028,Tablet,Electronic,2,263,400,Limerick
51804,6277,Car Mat,Auto & Accessories,5,239,200,Galway
51805,6558,Car Speakers,Auto & Accessories,4,102,300,Galway
51806,1339,Sofa Covers,Home & Furniture,1,124,200,Limerick
51807,6383,LED,Electronic,1,161,400,Galway
51808,4716,Bed Sheets,Home & Furniture,3,142,200,Belfast
51809,5644,Car Body Covers,Auto & Accessories,1,168,200,Cork
51810,8601,Formal Shoes,Fashion,5,294,300,Galway
51811,5644,Car Body Covers,Auto & Accessories,3,214,400,Belfast
51812,3423,Dinning Tables,Home & Furniture,2,107,200,Belfast
51813,1423,Titak watch,Fashion,4,124,400,Limerick
51814,2807,Fans,Electronic,4,295,400,Limerick
51815,8349,Keyboard,Electronic,1,265,400,Galway
51816,7255,Fossil Watch,Fashion,3,268,200,Cork
51817,6028,Tablet,Electronic,2,226,400,Galway
51818,3350,Shirts,Fashion,1,135,400,Belfast
51819,3632,Watch,Electronic,1,125,300,Dublin
51820,1339,Sofa Covers,Home & Furniture,3,213,300,Galway
51821,8506,Mixer/Juicer,Electronic,2,239,200,Galway
51822,5644,Car Body Covers,Auto & Accessories,4,144,200,Dublin
51823,7393,Speakers,Electronic,5,291,200,Limerick
51824,3815,Samsung Mobile,Electronic,3,208,300,Belfast
51825,4381,Curtains,Home & Furniture,5,288,300,Limerick
51826,3717,Car & Bike Care,Auto & Accessories,4,101,200,Galway
51827,2970,Mouse,Electronic,5,102,200,Limerick
51828,7393,Speakers,Electronic,2,262,200,Belfast
51829,3378,Sports Wear,Fashion,3,255,400,Cork
51830,8989,Jeans,Fashion,4,150,300,Limerick
51831,7393,Speakers,Electronic,2,203,200,Belfast
51832,4716,Bed Sheets,Home & Furniture,5,148,400,Belfast
51833,6028,Tablet,Electronic,4,282,200,Belfast
51834,7255,Fossil Watch,Fashion,3,277,200,Dublin
51835,3717,Car & Bike Care,Auto & Accessories,1,248,200,Belfast
51836,4381,Curtains,Home & Furniture,3,162,400,Cork
51837,4399,Suits,Fashion,4,152,400,Limerick
51838,4381,Curtains,Home & Furniture,2,272,300,Belfast
51839,3425,Bike Tyres,Auto & Accessories,2,247,300,Galway
51840,8349,Keyboard,Electronic,2,126,400,Cork
51841,5988,Car Pillow & Neck Rest,Auto & Accessories,4,140,300,Dublin
51842,8292,Tyre,Auto & Accessories,1,245,200,Limerick
51843,7663,Beds,Home & Furniture,5,244,400,Galway
51844,8506,Mixer/Juicer,Electronic,1,139,300,Galway
51845,2970,Mouse,Electronic,4,231,400,Belfast
51846,3815,Samsung Mobile,Electronic,1,134,400,Cork
51847,8349,Keyboard,Electronic,2,143,300,Limerick
51848,3378,Sports Wear,Fashion,5,107,200,Limerick
51849,1339,Sofa Covers,Home & Furniture,3,210,200,Dublin
51850,6028,Tablet,Electronic,1,252,400,Limerick
51851,4381,Curtains,Home & Furniture,4,108,200,Dublin
51852,4716,Bed Sheets,Home & Furniture,5,254,300,Dublin
51853,8506,Mixer/Juicer,Electronic,4,149,300,Galway
51854,5644,Car Body Covers,Auto & Accessories,5,196,200,Galway
51855,7255,Fossil Watch,Fashion,5,222,200,Limerick
51856,3350,Shirts,Fashion,4,216,400,Cork
51857,4399,Suits,Fashion,3,256,200,Cork
51858,6010,Shoe Rack,Home & Furniture,5,289,200,Cork
51859,3557,Sneakers,Fashion,1,135,200,Cork
51860,3423,Dinning Tables,Home & Furniture,1,200,200,Dublin
51861,7663,Beds,Home & Furniture,1,100,300,Galway
51862,6010,Shoe Rack,Home & Furniture,5,219,200,Limerick
51863,3815,Samsung Mobile,Electronic,2,125,200,Dublin
51864,4716,Bed Sheets,Home & Furniture,1,129,400,Limerick
51865,6718,Casula Shoes,Fashion,4,209,300,Cork
51866,6277,Car Mat,Auto & Accessories,4,205,200,Limerick
51867,2687,Dinner Crockery,Home & Furniture,5,296,400,Belfast
51868,4399,Suits,Fashion,1,179,300,Dublin
51869,3350,Shirts,Fashion,1,112,200,Dublin
51870,3677,Car Seat Covers,Auto & Accessories,2,244,300,Cork
51871,7663,Beds,Home & Furniture,5,154,200,Dublin
51872,6558,Car Speakers,Auto & Accessories,3,208,400,Cork
51873,5260,T - Shirts,Fashion,5,223,300,Limerick
51874,6558,Car Speakers,Auto & Accessories,3,121,200,Belfast
51875,7393,Speakers,Electronic,4,275,400,Dublin
51876,6383,LED,Electronic,4,242,400,Galway
51877,6383,LED,Electronic,3,110,200,Limerick
51878,2386,Car Media Players,Auto & Accessories,4,190,200,Cork
51879,2807,Fans,Electronic,1,183,400,Dublin
51880,6715,LCD,Electronic,1,267,400,Belfast
51881,3423,Dinning Tables,Home & Furniture,2,223,200,Belfast
51882,6383,LED,Electronic,2,268,200,Cork
51883,3677,Car Seat Covers,Auto & Accessories,4,141,400,Cork
51884,3378,Sports Wear,Fashion,1,248,400,Belfast
51885,6718,Casula Shoes,Fashion,1,108,300,Dublin
51886,2807,Fans,Electronic,2,100,300,Limerick
51887,8506,Mixer/Juicer,Electronic,4,273,200,Galway
51888,3632,Watch,Electronic,2,99,300,Limerick
51889,6558,Car Speakers,Auto & Accessories,2,117,300,Dublin
51890,4049,Apple Laptop,Electronic,1,203,300,Galway
51891,6383,LED,Electronic,5,203,400,Dublin
51892,2386,Car Media Players,Auto & Accessories,1,187,200,Dublin
51893,4049,Apple Laptop,Electronic,2,278,300,Dublin
51894,4381,Curtains,Home & Furniture,4,279,300,Galway
51895,3717,Car & Bike Care,Auto & Accessories,4,243,200,Cork
51896,3557,Sneakers,Fashion,4,179,200,Cork
51897,3350,Shirts,Fashion,2,260,200,Dublin
51898,6028,Tablet,Electronic,4,252,300,Cork
51899,5260,T - Shirts,Fashion,4,292,300,Galway
51900,6028,Tablet,Electronic,5,279,400,Limerick
51901,6718,Casula Shoes,Fashion,3,204,400,Galway
51902,2512,Umbrellas,Home & Furniture,5,226,400,Belfast
51903,1423,Titak watch,Fashion,5,114,300,Limerick
51904,3632,Watch,Electronic,4,180,200,Belfast
51905,7663,Beds,Home & Furniture,1,207,200,Cork
51906,8989,Jeans,Fashion,4,231,400,Galway
51907,4381,Curtains,Home & Furniture,1,139,200,Dublin
51908,3677,Car Seat Covers,Auto & Accessories,3,278,200,Cork
51909,7393,Speakers,Electronic,1,101,300,Cork
51910,4049,Apple Laptop,Electronic,3,288,300,Cork
51911,2386,Car Media Players,Auto & Accessories,2,190,400,Dublin
51912,1988,Sofas,Home & Furniture,2,164,200,Cork
51913,8292,Tyre,Auto & Accessories,5,154,400,Limerick
51914,3815,Samsung Mobile,Electronic,3,160,200,Dublin
51915,8989,Jeans,Fashion,3,143,200,Dublin
51916,3815,Samsung Mobile,Electronic,5,219,400,Limerick
51917,6556,Iron,Electronic,2,126,400,Cork
51918,2386,Car Media Players,Auto & Accessories,2,214,400,Belfast
51919,8506,Mixer/Juicer,Electronic,1,169,200,Galway
51920,5260,T - Shirts,Fashion,5,218,200,Belfast
51921,6715,LCD,Electronic,5,177,400,Cork
51922,7393,Speakers,Electronic,3,108,300,Galway
51923,3557,Sneakers,Fashion,3,259,300,Dublin
51924,2386,Car Media Players,Auto & Accessories,5,180,400,Cork
51925,6558,Car Speakers,Auto & Accessories,1,218,200,Galway
51926,6556,Iron,Electronic,4,113,200,Galway
51927,1339,Sofa Covers,Home & Furniture,2,124,300,Galway
51928,4288,Towels,Home & Furniture,1,137,200,Dublin
51929,3378,Sports Wear,Fashion,1,207,200,Dublin
51930,8506,Mixer/Juicer,Electronic,4,248,200,Galway
51931,7663,Beds,Home & Furniture,1,264,200,Galway
51932,4288,Towels,Home & Furniture,4,235,200,Dublin
51933,2386,Car Media Players,Auto & Accessories,4,183,400,Dublin
51934,2690,Running Shoes,Fashion,2,267,400,Belfast
51935,3425,Bike Tyres,Auto & Accessories,3,184,400,Galway
51936,8506,Mixer/Juicer,Electronic,2,273,200,Cork
51937,6277,Car Mat,Auto & Accessories,4,156,200,Limerick
51938,8506,Mixer/Juicer,Electronic,5,240,400,Cork
51939,8601,Formal Shoes,Fashion,1,142,400,Belfast
51940,2807,Fans,Electronic,2,105,400,Belfast
51941,4399,Suits,Fashion,3,278,200,Galway
51942,2512,Umbrellas,Home & Furniture,2,152,300,Limerick
51943,3632,Watch,Electronic,1,267,400,Cork
51944,4399,Suits,Fashion,1,266,200,Belfast
51945,3815,Samsung Mobile,Electronic,5,121,200,Cork
51946,2687,Dinner Crockery,Home & Furniture,1,121,400,Limerick
51947,2690,Running Shoes,Fashion,5,299,300,Belfast
51948,4049,Apple Laptop,Electronic,4,192,400,Galway
51949,5988,Car Pillow & Neck Rest,Auto & Accessories,1,300,200,Limerick
51950,6718,Casula Shoes,Fashion,4,194,300,Dublin
51951,8989,Jeans,Fashion,2,204,200,Limerick
51952,7393,Speakers,Electronic,4,288,300,Cork
51953,6028,Tablet,Electronic,3,217,200,Limerick
51954,1423,Titak watch,Fashion,1,245,300,Galway
51955,5644,Car Body Covers,Auto & Accessories,2,159,300,Dublin
51956,6383,LED,Electronic,1,280,400,Limerick
51957,2512,Umbrellas,Home & Furniture,1,133,300,Galway
51958,3632,Watch,Electronic,1,256,200,Dublin
51959,3423,Dinning Tables,Home & Furniture,1,238,400,Dublin
51960,1423,Titak watch,Fashion,2,162,300,Limerick
51961,6028,Tablet,Electronic,2,198,200,Belfast
51962,4288,Towels,Home & Furniture,4,185,200,Belfast
51963,5644,Car Body Covers,Auto & Accessories,5,216,200,Galway
51964,5644,Car Body Covers,Auto & Accessories,4,121,400,Limerick
51965,2386,Car Media Players,Auto & Accessories,1,165,300,Cork
51966,3677,Car Seat Covers,Auto & Accessories,3,107,300,Limerick
51967,4288,Towels,Home & Furniture,5,273,400,Limerick
51968,3632,Watch,Electronic,4,206,200,Galway
51969,3378,Sports Wear,Fashion,2,291,300,Dublin
51970,4288,Towels,Home & Furniture,5,283,300,Limerick
51971,3815,Samsung Mobile,Electronic,3,180,200,Dublin
51972,8506,Mixer/Juicer,Electronic,1,204,300,Dublin
51973,8349,Keyboard,Electronic,3,267,400,Galway
51974,7393,Speakers,Electronic,2,142,400,Belfast
51975,4288,Towels,Home & Furniture,1,127,300,Cork
51976,7393,Speakers,Electronic,5,148,400,Belfast
51977,6556,Iron,Electronic,1,174,200,Cork
51978,1339,Sofa Covers,Home & Furniture,1,293,200,Cork
51979,3815,Samsung Mobile,Electronic,2,162,300,Cork
51980,3815,Samsung Mobile,Electronic,5,130,200,Limerick
51981,4381,Curtains,Home & Furniture,4,243,200,Limerick
51982,3378,Sports Wear,Fashion,2,164,300,Belfast
51983,3677,Car Seat Covers,Auto & Accessories,2,236,300,Cork
51984,7663,Beds,Home & Furniture,2,172,300,Limerick
51985,6718,Casula Shoes,Fashion,3,265,200,Galway
51986,1988,Sofas,Home & Furniture,2,135,300,Dublin
51987,7663,Beds,Home & Furniture,4,144,200,Dublin
51988,6715,LCD,Electronic,1,141,400,Galway
51989,1423,Titak watch,Fashion,5,109,200,Galway
51990,3350,Shirts,Fashion,4,149,200,Belfast
51991,1988,Sofas,Home & Furniture,4,144,300,Dublin
51992,8506,Mixer/Juicer,Electronic,2,200,400,Galway
51993,5644,Car Body Covers,Auto & Accessories,4,108,300,Limerick
51994,1988,Sofas,Home & Furniture,2,280,200,Limerick
51995,2807,Fans,Electronic,5,167,200,Cork
51996,6715,LCD,Electronic,5,271,200,Dublin
51997,1339,Sofa Covers,Home & Furniture,3,213,400,Limerick
51998,3815,Samsung Mobile,Electronic,5,245,300,Dublin
51999,6715,LCD,Electronic,1,174,300,Limerick
52000,8292,Tyre,Auto & Accessories,4,148,200,Dublin
52001,6277,Car Mat,Auto & Accessories,3,268,300,Galway
52002,6715,LCD,Electronic,3,205,400,Galway
52003,1988,Sofas,Home & Furniture,2,280,400,Dublin
52004,4716,Bed Sheets,Home & Furniture,4,130,300,Belfast
52005,7393,Speakers,Electronic,3,109,400,Limerick
52006,4049,Apple Laptop,Electronic,2,100,300,Limerick
52007,3815,Samsung Mobile,Electronic,3,164,300,Belfast
52008,4288,Towels,Home & Furniture,1,296,300,Dublin
52009,6383,LED,Electronic,3,171,200,Dublin
52010,6028,Tablet,Electronic,5,242,400,Dublin
52011,5988,Car Pillow & Neck Rest,Auto & Accessories,3,258,200,Belfast
52012,3677,Car Seat Covers,Auto & Accessories,4,193,300,Limerick
52013,8292,Tyre,Auto & Accessories,5,234,400,Galway
52014,4399,Suits,Fashion,3,207,200,Galway
52015,6010,Shoe Rack,Home & Furniture,4,240,400,Cork
52016,4288,Towels,Home & Furniture,4,230,300,Cork
52017,2807,Fans,Electronic,4,102,200,Dublin
52018,5260,T - Shirts,Fashion,2,113,200,Limerick
52019,6383,LED,Electronic,4,132,400,Dublin
52020,6715,LCD,Electronic,2,114,200,Cork
52021,3815,Samsung Mobile,Electronic,5,271,400,Cork
52022,1988,Sofas,Home & Furniture,2,138,400,Limerick
52023,3557,Sneakers,Fashion,2,169,400,Galway
52024,3632,Watch,Electronic,2,242,200,Dublin
52025,7393,Speakers,Electronic,5,151,400,Limerick
52026,7255,Fossil Watch,Fashion,3,154,400,Cork
52027,2512,Umbrellas,Home & Furniture,3,274,200,Belfast
52028,3423,Dinning Tables,Home & Furniture,5,175,300,Cork
52029,5644,Car Body Covers,Auto & Accessories,5,113,200,Dublin
52030,1339,Sofa Covers,Home & Furniture,4,178,300,Belfast
52031,7663,Beds,Home & Furniture,5,138,200,Galway
52032,6277,Car Mat,Auto & Accessories,5,207,400,Galway
52033,6718,Casula Shoes,Fashion,3,153,400,Cork
52034,3557,Sneakers,Fashion,1,219,300,Galway
52035,3378,Sports Wear,Fashion,4,217,200,Belfast
52036,6383,LED,Electronic,4,217,400,Galway
52037,1423,Titak watch,Fashion,1,290,400,Limerick
52038,1988,Sofas,Home & Furniture,2,192,400,Cork
52039,7663,Beds,Home & Furniture,2,247,400,Cork
52040,3378,Sports Wear,Fashion,1,233,200,Limerick
52041,2690,Running Shoes,Fashion,5,215,400,Belfast
52042,8506,Mixer/Juicer,Electronic,4,110,300,Galway
52043,6556,Iron,Electronic,4,269,400,Dublin
52044,1988,Sofas,Home & Furniture,5,200,200,Cork
52045,2512,Umbrellas,Home & Furniture,1,172,200,Belfast
52046,6028,Tablet,Electronic,1,258,400,Limerick
52047,3815,Samsung Mobile,Electronic,1,140,400,Cork
52048,3425,Bike Tyres,Auto & Accessories,1,198,400,Galway
52049,1339,Sofa Covers,Home & Furniture,2,215,300,Galway
52050,7393,Speakers,Electronic,4,204,400,Galway
52051,6028,Tablet,Electronic,2,171,300,Dublin
52052,2512,Umbrellas,Home & Furniture,3,177,300,Limerick
52053,1423,Titak watch,Fashion,2,202,300,Cork
52054,2807,Fans,Electronic,4,294,300,Galway
52055,8349,Keyboard,Electronic,1,130,400,Dublin
52056,4399,Suits,Fashion,1,116,200,Galway
52057,4381,Curtains,Home & Furniture,1,182,400,Cork
52058,8506,Mixer/Juicer,Electronic,5,244,200,Belfast
52059,6556,Iron,Electronic,2,154,400,Galway
52060,1339,Sofa Covers,Home & Furniture,5,133,200,Dublin
52061,2690,Running Shoes,Fashion,3,139,400,Galway
52062,3378,Sports Wear,Fashion,1,244,400,Dublin
52063,1339,Sofa Covers,Home & Furniture,3,179,300,Limerick
52064,2970,Mouse,Electronic,2,165,200,Cork
52065,6277,Car Mat,Auto & Accessories,3,108,400,Dublin
52066,6558,Car Speakers,Auto & Accessories,3,162,200,Galway
52067,4381,Curtains,Home & Furniture,5,219,400,Limerick
52068,4399,Suits,Fashion,2,273,300,Belfast
52069,7393,Speakers,Electronic,5,215,200,Dublin
52070,3557,Sneakers,Fashion,1,266,200,Dublin
52071,3557,Sneakers,Fashion,4,287,300,Cork
52072,1423,Titak watch,Fashion,1,200,200,Belfast
52073,4399,Suits,Fashion,5,210,300,Limerick
52074,8292,Tyre,Auto & Accessories,1,153,300,Cork
52075,8989,Jeans,Fashion,5,203,200,Dublin
52076,4381,Curtains,Home & Furniture,3,252,300,Belfast
52077,6028,Tablet,Electronic,4,137,300,Cork
52078,3350,Shirts,Fashion,4,183,300,Limerick
52079,4381,Curtains,Home & Furniture,3,259,400,Dublin
52080,5988,Car Pillow & Neck Rest,Auto & Accessories,4,194,400,Limerick
52081,2807,Fans,Electronic,4,208,300,Belfast
52082,3425,Bike Tyres,Auto & Accessories,1,286,300,Dublin
52083,4049,Apple Laptop,Electronic,3,213,300,Belfast
52084,3815,Samsung Mobile,Electronic,1,288,400,Dublin
52085,8989,Jeans,Fashion,4,152,300,Dublin
52086,4399,Suits,Fashion,2,186,300,Belfast
52087,4049,Apple Laptop,Electronic,2,278,300,Limerick
52088,3815,Samsung Mobile,Electronic,5,167,400,Cork
52089,3425,Bike Tyres,Auto & Accessories,2,222,400,Galway
52090,3350,Shirts,Fashion,3,226,400,Limerick
52091,8989,Jeans,Fashion,1,167,400,Galway
52092,2970,Mouse,Electronic,2,227,300,Cork
52093,7393,Speakers,Electronic,5,106,400,Cork
52094,6383,LED,Electronic,3,255,200,Belfast
52095,2970,Mouse,Electronic,3,164,400,Galway
52096,3423,Dinning Tables,Home & Furniture,2,250,400,Limerick
52097,2690,Running Shoes,Fashion,4,188,300,Cork
52098,8349,Keyboard,Electronic,1,202,200,Limerick
52099,5644,Car Body Covers,Auto & Accessories,3,237,400,Belfast
52100,6556,Iron,Electronic,2,184,300,Belfast
52101,8292,Tyre,Auto & Accessories,2,190,200,Cork
52102,1423,Titak watch,Fashion,3,248,200,Cork
52103,3423,Dinning Tables,Home & Furniture,2,157,300,Galway
52104,6718,Casula Shoes,Fashion,1,197,400,Dublin
52105,1988,Sofas,Home & Furniture,3,201,400,Dublin
52106,2690,Running Shoes,Fashion,5,128,200,Galway
52107,4288,Towels,Home & Furniture,1,226,200,Belfast
52108,3557,Sneakers,Fashion,3,213,300,Belfast
52109,6715,LCD,Electronic,3,239,300,Dublin
52110,5260,T - Shirts,Fashion,2,188,400,Cork
52111,3557,Sneakers,Fashion,5,205,400,Belfast
52112,6383,LED,Electronic,4,106,400,Limerick
52113,3350,Shirts,Fashion,3,260,300,Galway
52114,4399,Suits,Fashion,4,108,200,Cork
52115,1339,Sofa Covers,Home & Furniture,3,248,300,Belfast
52116,8989,Jeans,Fashion,2,124,300,Limerick
52117,3677,Car Seat Covers,Auto & Accessories,4,130,300,Limerick
52118,6277,Car Mat,Auto & Accessories,4,105,200,Belfast
52119,6718,Casula Shoes,Fashion,3,253,200,Cork
52120,6558,Car Speakers,Auto & Accessories,3,169,300,Cork
52121,6715,LCD,Electronic,4,151,200,Belfast
52122,8601,Formal Shoes,Fashion,1,238,400,Dublin
52123,3425,Bike Tyres,Auto & Accessories,4,273,300,Galway
52124,8989,Jeans,Fashion,4,108,300,Cork
52125,3632,Watch,Electronic,5,158,300,Dublin
52126,6558,Car Speakers,Auto & Accessories,2,222,400,Dublin
52127,4288,Towels,Home & Furniture,1,166,200,Limerick
52128,3717,Car & Bike Care,Auto & Accessories,5,215,400,Galway
52129,7255,Fossil Watch,Fashion,3,273,400,Belfast
52130,2687,Dinner Crockery,Home & Furniture,2,237,200,Belfast
52131,3632,Watch,Electronic,1,177,200,Belfast
52132,1423,Titak watch,Fashion,1,138,300,Cork
52133,5988,Car Pillow & Neck Rest,Auto & Accessories,4,242,300,Galway
52134,4716,Bed Sheets,Home & Furniture,1,196,400,Belfast
52135,8292,Tyre,Auto & Accessories,4,145,200,Galway
52136,8601,Formal Shoes,Fashion,3,130,400,Belfast
52137,6718,Casula Shoes,Fashion,5,102,300,Limerick
52138,6277,Car Mat,Auto & Accessories,4,182,400,Cork
52139,7255,Fossil Watch,Fashion,5,294,300,Belfast
52140,1339,Sofa Covers,Home & Furniture,5,149,400,Limerick
52141,7255,Fossil Watch,Fashion,5,133,400,Limerick
52142,8349,Keyboard,Electronic,3,189,200,Galway
52143,2512,Umbrellas,Home & Furniture,5,108,300,Cork
52144,2512,Umbrellas,Home & Furniture,1,244,300,Dublin
52145,2970,Mouse,Electronic,1,122,300,Cork
52146,2386,Car Media Players,Auto & Accessories,2,115,200,Dublin
52147,6715,LCD,Electronic,4,228,300,Galway
52148,7663,Beds,Home & Furniture,3,290,200,Cork
52149,1339,Sofa Covers,Home & Furniture,4,177,400,Galway
52150,3677,Car Seat Covers,Auto & Accessories,2,260,200,Belfast
52151,3378,Sports Wear,Fashion,1,278,400,Limerick
52152,7663,Beds,Home & Furniture,2,284,400,Limerick
52153,2687,Dinner Crockery,Home & Furniture,2,173,200,Cork
52154,3350,Shirts,Fashion,3,212,200,Limerick
52155,1339,Sofa Covers,Home & Furniture,5,135,400,Galway
52156,3632,Watch,Electronic,3,230,300,Dublin
